投球数,球種,球速,結果,投手,打者,スコア
2,ストレート,148km/h,ボール,吉田 輝星,岸 潤一郎,2-4
3,フォーク,134km/h,空振り,吉田 輝星,岸 潤一郎,2-4
4,フォーク,135km/h,投ゴロ  [止めたバットに当たる、グラブ弾く、転倒],吉田 輝星,岸 潤一郎,2-4
1,ストレート,146km/h,ボール,吉田 輝星,オグレディ,2-4
2,ストレート,146km/h,ボール,吉田 輝星,オグレディ,2-4
3,ストレート,146km/h,空振り,吉田 輝星,オグレディ,2-4
4,ストレート,147km/h,空振り,吉田 輝星,オグレディ,2-4
5,ストレート,147km/h,ボール  [帽子が飛ぶ],吉田 輝星,オグレディ,2-4
6,ストレート,148km/h,空三振,吉田 輝星,オグレディ,2-4
1,カットボール,138km/h,ボール,松本 航,淺間 大基,2-4
2,スライダー,119km/h,空振り,松本 航,淺間 大基,2-4
3,スライダー,122km/h,ボール,松本 航,淺間 大基,2-4
4,カットボール,140km/h,空振り,松本 航,淺間 大基,2-4
5,ストレート,147km/h,空三振,松本 航,淺間 大基,2-4
1,ストレート,148km/h,ボール,松本 航,松本 剛,2-4
2,ストレート,147km/h,ボール,松本 航,松本 剛,2-4
3,ストレート,145km/h,一飛,松本 航,松本 剛,2-4
1,カットボール,141km/h,ボール,松本 航,近藤 健介,2-4
2,カーブ,111km/h,見逃し,松本 航,近藤 健介,2-4
3,カットボール,140km/h,ボール,松本 航,近藤 健介,2-4
4,カットボール,139km/h,左２,松本 航,近藤 健介,2-4
1,カーブ,111km/h,ボール  [ワンバウンド],松本 航,清宮 幸太郎,2-4
1,カーブ,111km/h,ボール  [ワンバウンド],松本 航,清宮 幸太郎,2-4
2,ストレート,150km/h,ボール,松本 航,清宮 幸太郎,2-4
3,ストレート,147km/h,ボール,松本 航,清宮 幸太郎,2-4
4,ストレート,147km/h,ファウル,松本 航,清宮 幸太郎,2-4
5,ストレート,146km/h,見逃し  [一塁へ歩きかける],松本 航,清宮 幸太郎,2-4
6,ストレート,147km/h,四球,松本 航,清宮 幸太郎,2-4
1,カットボール,137km/h,見逃し,松本 航,野村 佑希,2-4
2,ストレート,148km/h,ファウル,松本 航,野村 佑希,2-4
3,ストレート,146km/h,ファウル,松本 航,野村 佑希,2-4
4,スライダー,123km/h,二飛  [泳ぎ],松本 航,野村 佑希,2-4
1,ストレート,141km/h,見逃し,宮西 尚生,呉 念庭,2-4
2,ストレート,141km/h,ボール,宮西 尚生,呉 念庭,2-4
3,ストレート,140km/h,ボール,宮西 尚生,呉 念庭,2-4
4,ストレート,140km/h,ファウル  [ライン際],宮西 尚生,呉 念庭,2-4
5,ストレート,141km/h,ファウル,宮西 尚生,呉 念庭,2-4
6,ストレート,142km/h,ファウル,宮西 尚生,呉 念庭,2-4
7,ストレート,141km/h,ファウル,宮西 尚生,呉 念庭,2-4
8,ストレート,143km/h,空三振,宮西 尚生,呉 念庭,2-4
1,スライダー,119km/h,見逃し,宮西 尚生,外崎 修汰,2-4
2,シンカー,129km/h,ボール  [ワンバウンド],宮西 尚生,外崎 修汰,2-4
3,スライダー,120km/h,見逃し,宮西 尚生,外崎 修汰,2-4
4,シンカー,131km/h,一ゴロ  [バットの先],宮西 尚生,外崎 修汰,2-4
1,スライダー,124km/h,空振り,宮西 尚生,栗山 巧,2-4
2,スライダー,122km/h,ファウル,宮西 尚生,栗山 巧,2-4
3,ストレート,142km/h,見三振  [全く反応できず],宮西 尚生,栗山 巧,2-4
1,カットボール,135km/h,見逃し,松本 航,アルカンタラ,2-4
2,スライダー,122km/h,ボール,松本 航,アルカンタラ,2-4
3,ストレート,147km/h,ファウル,松本 航,アルカンタラ,2-4
4,フォーク,137km/h,ボール  [ワンバウンド],松本 航,アルカンタラ,2-4
5,ストレート,146km/h,右２,松本 航,アルカンタラ,2-4
1,スライダー,119km/h,ボール,松本 航,石井 一成,3-4
2,ストレート,144km/h,見逃し,松本 航,石井 一成,3-4
3,ストレート,145km/h,見逃し,松本 航,石井 一成,3-4
4,ストレート,147km/h,中安,松本 航,石井 一成,3-4
1,カーブ,109km/h,投犠打,松本 航,古川 裕大,3-4
1,カーブ,106km/h,ボール,松本 航,万波 中正,3-4
2,カットボール,134km/h,三邪飛,松本 航,万波 中正,3-4
1,ストレート,146km/h,見逃し,松本 航,淺間 大基,3-4
2,カーブ,112km/h,二邪飛  [好プレイ],松本 航,淺間 大基,3-4
1,ストレート,148km/h,ファウル,杉浦 稔大,ジャンセン・ウィティ,3-4
2,スライダー,130km/h,空振り  [ハーフスイング],杉浦 稔大,ジャンセン・ウィティ,3-4
3,フォーク,134km/h,ボール  [ワンバウンド],杉浦 稔大,ジャンセン・ウィティ,3-4
4,ストレート,148km/h,見三振  [構えたところにズバリ],杉浦 稔大,ジャンセン・ウィティ,3-4
1,スライダー,131km/h,見逃し,杉浦 稔大,牧野 翔矢,3-4
2,フォーク,132km/h,ボール  [ワンバウンド],杉浦 稔大,牧野 翔矢,3-4
3,ストレート,149km/h,ボール,杉浦 稔大,牧野 翔矢,3-4
4,ストレート,146km/h,ファウル,杉浦 稔大,牧野 翔矢,3-4
5,ストレート,152km/h,ファウル,杉浦 稔大,牧野 翔矢,3-4
6,ストレート,147km/h,ボール,杉浦 稔大,牧野 翔矢,3-4
7,ストレート,147km/h,ファウル,杉浦 稔大,牧野 翔矢,3-4
8,スライダー,132km/h,四球,杉浦 稔大,牧野 翔矢,3-4
1,スライダー,132km/h,遊飛,杉浦 稔大,源田 壮亮,3-4
1,ストレート,146km/h,ボール,杉浦 稔大,鈴木 将平,3-4
2,ストレート,147km/h,ファウル  [フェンス激突],杉浦 稔大,鈴木 将平,3-4
3,ストレート,151km/h,中飛  [ランエンドヒット],杉浦 稔大,鈴木 将平,3-4
1,カットボール,146km/h,ファウル,平良 海馬,松本 剛,3-4
2,ストレート,154km/h,ボール,平良 海馬,松本 剛,3-4
3,ストレート,154km/h,ファウル,平良 海馬,松本 剛,3-4
4,スライダー,134km/h,見三振  [構えたところにズバリ、全く反応できず],平良 海馬,松本 剛,3-4
1,ストレート,156km/h,ボール,平良 海馬,近藤 健介,3-4
2,カットボール,146km/h,見逃し,平良 海馬,近藤 健介,3-4
3,フォーク,137km/h,見逃し,平良 海馬,近藤 健介,3-4
4,ストレート,155km/h,空三振  [ハーフスイング],平良 海馬,近藤 健介,3-4
1,フォーク,140km/h,ボール  [ワンバウンド],平良 海馬,清宮 幸太郎,3-4
2,ストレート,155km/h,ボール  [ハーフスイング],平良 海馬,清宮 幸太郎,3-4
3,カットボール,146km/h,ファウル,平良 海馬,清宮 幸太郎,3-4
4,フォーク,139km/h,見逃し,平良 海馬,清宮 幸太郎,3-4
5,ストレート,156km/h,ボール,平良 海馬,清宮 幸太郎,3-4
6,スライダー,137km/h,空三振,平良 海馬,清宮 幸太郎,3-4
1,フォーク,134km/h,見逃し,古川 侑利,岸 潤一郎,3-4
2,ストレート,149km/h,ボール,古川 侑利,岸 潤一郎,3-4
3,カットボール,142km/h,遊ゴロ  [詰り、バット折れる],古川 侑利,岸 潤一郎,3-4
1,ストレート,151km/h,空振り,古川 侑利,オグレディ,3-4
2,ストレート,151km/h,ボール,古川 侑利,オグレディ,3-4
3,ストレート,150km/h,ボール,古川 侑利,オグレディ,3-4
4,ストレート,150km/h,空振り,古川 侑利,オグレディ,3-4
5,ストレート,148km/h,ボール,古川 侑利,オグレディ,3-4
6,ストレート,149km/h,四球,古川 侑利,オグレディ,3-4
1,スライダー,133km/h,見逃し,古川 侑利,呉 念庭,3-4
2,ストレート,150km/h,ボール,古川 侑利,呉 念庭,3-4
3,ストレート,149km/h,ファウル,古川 侑利,呉 念庭,3-4
4,ストレート,150km/h,遊併打,古川 侑利,呉 念庭,3-4
1,ストレート,146km/h,左安,増田 達至,野村 佑希,3-4
1,ストレート,148km/h,見逃し  [セーフティバント、バント構え],増田 達至,アルカンタラ,3-4
2,ストレート,146km/h,捕ゴロ  [セーフティバント、バント失敗],増田 達至,アルカンタラ,3-4
1,ストレート,143km/h,投犠打,増田 達至,石井 一成,3-4
1,ストレート,146km/h,ファウル,増田 達至,ヌニエス,3-4
2,ストレート,148km/h,見逃し,増田 達至,ヌニエス,3-4
3,スライダー,138km/h,空三振,増田 達至,ヌニエス,3-4
1,ストレート,148km/h,二飛,増田 達至,万波 中正,3-4
1,ストレート,145km/h,ボール,柳 裕也,中野 拓夢,0-0
2,ストレート,145km/h,空振り,柳 裕也,中野 拓夢,0-0
3,ストレート,145km/h,見逃し,柳 裕也,中野 拓夢,0-0
4,カットボール,131km/h,二ゴロ,柳 裕也,中野 拓夢,0-0
1,ストレート,146km/h,ボール,柳 裕也,佐藤 輝明,0-0
2,カットボール,129km/h,見逃し,柳 裕也,佐藤 輝明,0-0
3,ストレート,144km/h,空振り,柳 裕也,佐藤 輝明,0-0
4,縦スライダー,123km/h,三ゴロ,柳 裕也,佐藤 輝明,0-0
1,カットボール,138km/h,見逃し,柳 裕也,近本 光司,0-0
2,カーブ,101km/h,見逃し,柳 裕也,近本 光司,0-0
3,チェンジアップ,131km/h,ボール  [ワンバウンド],柳 裕也,近本 光司,0-0
4,チェンジアップ,130km/h,遊ゴロ,柳 裕也,近本 光司,0-0
1,スライダー,122km/h,ボール,桐敷 拓馬,大島 洋平,0-0
2,スライダー,122km/h,見逃し,桐敷 拓馬,大島 洋平,0-0
3,ストレート,142km/h,中安  [詰り],桐敷 拓馬,大島 洋平,0-0
1,ストレート,140km/h,ボール,桐敷 拓馬,岡林 勇希,0-0
2,スライダー,121km/h,見逃し,桐敷 拓馬,岡林 勇希,0-0
3,ストレート,-,遊直  [詰り],桐敷 拓馬,岡林 勇希,0-0
1,スライダー,128km/h,左安,桐敷 拓馬,A.マルティネス,0-0
1,スライダー,120km/h,ボール,桐敷 拓馬,ビシエド,0-0
2,ストレート,133km/h,ファウル  [ライン際],桐敷 拓馬,ビシエド,0-0
3,ストレート,143km/h,ボール  [高めのつり球を要求],桐敷 拓馬,ビシエド,0-0
4,スライダー,124km/h,ファウル,桐敷 拓馬,ビシエド,0-0
5,ストレート,142km/h,ボール,桐敷 拓馬,ビシエド,0-0
6,ストレート,142km/h,遊ゴロ  [打球処理もたつく],桐敷 拓馬,ビシエド,0-0
1,チェンジアップ,126km/h,ボール  [ワンバウンド],桐敷 拓馬,阿部 寿樹,0-2
2,ストレート,141km/h,見逃し,桐敷 拓馬,阿部 寿樹,0-2
3,ストレート,143km/h,ファウル,桐敷 拓馬,阿部 寿樹,0-2
4,フォーク,134km/h,ボール  [ワンバウンド],桐敷 拓馬,阿部 寿樹,0-2
5,スライダー,125km/h,ボール,桐敷 拓馬,阿部 寿樹,0-2
6,ストレート,143km/h,右２,桐敷 拓馬,阿部 寿樹,0-2
1,チェンジアップ,132km/h,ファウル,桐敷 拓馬,木下 拓哉,0-2
2,チェンジアップ,133km/h,ボール  [ワンバウンド],桐敷 拓馬,木下 拓哉,0-2
3,スライダー,125km/h,ボール,桐敷 拓馬,木下 拓哉,0-2
4,フォーク,132km/h,二直  [ダイビングキャッチ、好プレイ],桐敷 拓馬,木下 拓哉,0-2
1,カットボール,136km/h,ファウル,柳 裕也,大山 悠輔,0-2
2,ストレート,142km/h,見逃し,柳 裕也,大山 悠輔,0-2
3,カットボール,137km/h,ボール,柳 裕也,大山 悠輔,0-2
4,縦スライダー,123km/h,三ゴロ  [痛烈な当たり、野手の正面をつく],柳 裕也,大山 悠輔,0-2
1,カットボール,135km/h,ボール,柳 裕也,糸井 嘉男,0-2
2,チェンジアップ,129km/h,ボール  [ワンバウンド],柳 裕也,糸井 嘉男,0-2
3,カットボール,136km/h,見逃し,柳 裕也,糸井 嘉男,0-2
4,ストレート,142km/h,中飛,柳 裕也,糸井 嘉男,0-2
1,ストレート,143km/h,ボール,柳 裕也,糸原 健斗,0-2
2,ストレート,142km/h,見逃し,柳 裕也,糸原 健斗,0-2
3,ストレート,145km/h,ボール,柳 裕也,糸原 健斗,0-2
4,チェンジアップ,129km/h,一ゴロ,柳 裕也,糸原 健斗,0-2
1,ストレート,140km/h,見逃し,桐敷 拓馬,石川 昂弥,0-2
2,ツーシーム,141km/h,空振り,桐敷 拓馬,石川 昂弥,0-2
3,ストレート,141km/h,中安,桐敷 拓馬,石川 昂弥,0-2
1,スライダー,120km/h,ボール,桐敷 拓馬,京田 陽太,0-2
2,ストレート,141km/h,ファウル,桐敷 拓馬,京田 陽太,0-2
3,ストレート,139km/h,二ゴロ  [詰り、バット折れる],桐敷 拓馬,京田 陽太,0-2
1,ストレート,139km/h,ボール  [バント構え],桐敷 拓馬,柳 裕也,0-2
2,ストレート,141km/h,ボール  [バント構え],桐敷 拓馬,柳 裕也,0-2
3,ストレート,138km/h,ファウル  [バントファウル],桐敷 拓馬,柳 裕也,0-2
4,ストレート,140km/h,投犠打,桐敷 拓馬,柳 裕也,0-2
1,スライダー,124km/h,ボール,桐敷 拓馬,岡林 勇希,0-2
2,ストレート,141km/h,ボール,桐敷 拓馬,岡林 勇希,0-2
3,スライダー,123km/h,ボール,桐敷 拓馬,岡林 勇希,0-2
4,スライダー,124km/h,見逃し,桐敷 拓馬,岡林 勇希,0-2
5,ツーシーム,140km/h,見逃し,桐敷 拓馬,岡林 勇希,0-2
6,ツーシーム,140km/h,空三振,桐敷 拓馬,岡林 勇希,0-2
1,ストレート,144km/h,空振り,柳 裕也,梅野 隆太郎,0-2
2,ストレート,144km/h,ファウル,柳 裕也,梅野 隆太郎,0-2
3,ストレート,143km/h,ファウル,柳 裕也,梅野 隆太郎,0-2
4,カットボール,134km/h,ボール,柳 裕也,梅野 隆太郎,0-2
5,カーブ,99km/h,ボール,柳 裕也,梅野 隆太郎,0-2
6,カットボール,135km/h,空三振,柳 裕也,梅野 隆太郎,0-2
1,縦スライダー,123km/h,見逃し,柳 裕也,小幡 竜平,0-2
2,チェンジアップ,130km/h,空振り,柳 裕也,小幡 竜平,0-2
3,ストレート,146km/h,ボール,柳 裕也,小幡 竜平,0-2
4,縦スライダー,122km/h,投ゴロ,柳 裕也,小幡 竜平,0-2
1,ストレート,143km/h,見逃し,柳 裕也,髙山 俊,0-2
2,チェンジアップ,130km/h,空振り,柳 裕也,髙山 俊,0-2
3,チェンジアップ,132km/h,ボール  [ワンバウンド],柳 裕也,髙山 俊,0-2
4,チェンジアップ,130km/h,ファウル,柳 裕也,髙山 俊,0-2
5,ストレート,143km/h,ボール,柳 裕也,髙山 俊,0-2
6,ストレート,144km/h,空三振  [ファウルチップ],柳 裕也,髙山 俊,0-2
1,縦スライダー,119km/h,ボール  [サイン違い],尾仲 祐哉,A.マルティネス,0-2
2,カットボール,132km/h,見逃し,尾仲 祐哉,A.マルティネス,0-2
3,ストレート,147km/h,ボール,尾仲 祐哉,A.マルティネス,0-2
4,ストレート,147km/h,右飛,尾仲 祐哉,A.マルティネス,0-2
1,カットボール,136km/h,ボール,尾仲 祐哉,ビシエド,0-2
2,ストレート,148km/h,ファウル,尾仲 祐哉,ビシエド,0-2
3,ストレート,147km/h,右安  [逆球],尾仲 祐哉,ビシエド,0-2
1,ストレート,143km/h,ボール,尾仲 祐哉,阿部 寿樹,0-2
2,カットボール,132km/h,ボール,尾仲 祐哉,阿部 寿樹,0-2
3,ストレート,145km/h,左２,尾仲 祐哉,阿部 寿樹,0-2
1,フォーク,137km/h,ボール,尾仲 祐哉,木下 拓哉,0-4
2,カットボール,137km/h,ボール  [ワンバウンド],尾仲 祐哉,木下 拓哉,0-4
3,フォーク,135km/h,空振り  [ワンバウンド],尾仲 祐哉,木下 拓哉,0-4
4,ストレート,147km/h,中２,尾仲 祐哉,木下 拓哉,0-4
1,ストレート,146km/h,ファウル,尾仲 祐哉,石川 昂弥,0-4
2,ストレート,145km/h,ファウル,尾仲 祐哉,石川 昂弥,0-4
3,フォーク,136km/h,ボール,尾仲 祐哉,石川 昂弥,0-4
4,フォーク,135km/h,空三振  [ワンバウンド],尾仲 祐哉,石川 昂弥,0-4
1,カットボール,135km/h,空振り,尾仲 祐哉,柳 裕也,0-4
2,カットボール,135km/h,空振り,尾仲 祐哉,柳 裕也,0-4
3,カットボール,135km/h,ボール,尾仲 祐哉,柳 裕也,0-4
4,フォーク,136km/h,空三振,尾仲 祐哉,柳 裕也,0-4
1,縦スライダー,121km/h,ボール,柳 裕也,中野 拓夢,0-4
2,チェンジアップ,129km/h,ボール  [ワンバウンド],柳 裕也,中野 拓夢,0-4
3,ストレート,143km/h,見逃し,柳 裕也,中野 拓夢,0-4
4,ストレート,143km/h,左安,柳 裕也,中野 拓夢,0-4
1,チェンジアップ,129km/h,ボール  [ワンバウンド],柳 裕也,佐藤 輝明,0-4
2,縦スライダー,122km/h,二併打,柳 裕也,佐藤 輝明,0-4
1,ストレート,143km/h,ボール,柳 裕也,近本 光司,0-4
2,ストレート,141km/h,ボール,柳 裕也,近本 光司,0-4
3,ストレート,142km/h,ボール,柳 裕也,近本 光司,0-4
4,ストレート,143km/h,見逃し,柳 裕也,近本 光司,0-4
5,カットボール,138km/h,中飛,柳 裕也,近本 光司,0-4
1,カットボール,133km/h,投ゴロ  [詰り、ボテボテ],尾仲 祐哉,大島 洋平,0-4
1,縦スライダー,118km/h,ボール,尾仲 祐哉,岡林 勇希,0-4
2,フォーク,134km/h,ボール,尾仲 祐哉,岡林 勇希,0-4
3,ストレート,145km/h,中安,尾仲 祐哉,岡林 勇希,0-4
1,カットボール,133km/h,空振り,尾仲 祐哉,A.マルティネス,0-4
2,ストレート,144km/h,見逃し,尾仲 祐哉,A.マルティネス,0-4
3,フォーク,135km/h,ボール,尾仲 祐哉,A.マルティネス,0-4
4,カットボール,134km/h,右飛,尾仲 祐哉,A.マルティネス,0-4
1,ストレート,142km/h,見逃し  [打つ気なし],尾仲 祐哉,ビシエド,0-4
2,カットボール,136km/h,左飛,尾仲 祐哉,ビシエド,0-4
1,ストレート,142km/h,ボール,柳 裕也,大山 悠輔,0-4
