投球数,球種,球速,結果,投手,打者,スコア,アウトカウント
2,ストレート,144km/h,ボール  [高めのつり球を要求],山岡 泰輔,木村 文紀,1-2,●●●
3,縦スライダー,134km/h,見逃し,山岡 泰輔,木村 文紀,1-2,●●●
4,チェンジアップ,119km/h,ファウル,山岡 泰輔,木村 文紀,1-2,●●●
5,縦スライダー,135km/h,ボール  [ワンバウンド],山岡 泰輔,木村 文紀,1-2,●●●
6,縦スライダー,134km/h,ボール,山岡 泰輔,木村 文紀,1-2,●●●
7,カットボール,139km/h,左飛  [高々と舞い上がる],山岡 泰輔,木村 文紀,1-2,●●●
1,フォーク,134km/h,ボール,石川 直也,中川 圭太,1-2,●
2,ストレート,147km/h,ボール,石川 直也,中川 圭太,1-2,●
3,ストレート,148km/h,見逃し,石川 直也,中川 圭太,1-2,●
4,ストレート,148km/h,捕邪飛,石川 直也,中川 圭太,1-2,●
1,ナックルカーブ,123km/h,見逃し,石川 直也,吉田 正尚,1-2,●●
2,ストレート,148km/h,見逃し,石川 直也,吉田 正尚,1-2,●●
3,フォーク,136km/h,ファウル,石川 直也,吉田 正尚,1-2,●●
4,フォーク,135km/h,ボール  [ワンバウンド],石川 直也,吉田 正尚,1-2,●●
5,フォーク,136km/h,遊ゴロ,石川 直也,吉田 正尚,1-2,●●
1,フォーク,135km/h,空振り  [ワンバウンド],石川 直也,杉本 裕太郎,1-2,●●
2,フォーク,135km/h,ボール  [ワンバウンド],石川 直也,杉本 裕太郎,1-2,●●
3,ストレート,150km/h,ファウル,石川 直也,杉本 裕太郎,1-2,●●
4,フォーク,135km/h,ボール,石川 直也,杉本 裕太郎,1-2,●●
5,フォーク,136km/h,ボール  [ワンバウンド],石川 直也,杉本 裕太郎,1-2,●●
6,フォーク,135km/h,四球,石川 直也,杉本 裕太郎,1-2,●●
1,ストレート,145km/h,見逃し,石川 直也,マッカーシー,1-2,●●●
2,ストレート,146km/h,ボール,石川 直也,マッカーシー,1-2,●●●
3,ナックルカーブ,122km/h,ボール,石川 直也,マッカーシー,1-2,●●●
4,ストレート,147km/h,空振り,石川 直也,マッカーシー,1-2,●●●
5,フォーク,136km/h,ボール  [ワンバウンド、捕手後逸阻止],石川 直也,マッカーシー,1-2,●●●
6,ストレート,147km/h,ファウル,石川 直也,マッカーシー,1-2,●●●
7,ストレート,148km/h,二飛,石川 直也,マッカーシー,1-2,●●●
1,ストレート,159km/h,空振り,佐々木 朗希,西川 遥輝,0-0,
2,ストレート,158km/h,見逃し,佐々木 朗希,西川 遥輝,0-0,
3,フォーク,147km/h,暴振逃  [ワンバウンド、ボール見失う、ランニングスロー、送球が逸れる、悔しがる],佐々木 朗希,西川 遥輝,0-0,
1,ストレート,157km/h,見逃し,佐々木 朗希,小深田 大翔,0-0,●
2,ストレート,158km/h,ファウル,佐々木 朗希,小深田 大翔,0-0,●
3,フォーク,145km/h,空三振  [ワンバウンド、ハーフスイング],佐々木 朗希,小深田 大翔,0-0,●
1,ストレート,159km/h,ファウル,佐々木 朗希,浅村 栄斗,0-0,●●
2,スライダー,143km/h,ボール,佐々木 朗希,浅村 栄斗,0-0,●●
3,ストレート,161km/h,空振り,佐々木 朗希,浅村 栄斗,0-0,●●
4,スライダー,145km/h,空三振,佐々木 朗希,浅村 栄斗,0-0,●●
1,ストレート,159km/h,ボール,佐々木 朗希,島内 宏明,0-0,●●●
2,ストレート,158km/h,ファウル,佐々木 朗希,島内 宏明,0-0,●●●
3,フォーク,144km/h,空振り,佐々木 朗希,島内 宏明,0-0,●●●
4,フォーク,146km/h,ボール,佐々木 朗希,島内 宏明,0-0,●●●
5,ストレート,160km/h,見三振  [構えたところにズバリ],佐々木 朗希,島内 宏明,0-0,●●●
1,ストレート,145km/h,ボール,田中 将大,荻野 貴司,0-0,
2,ストレート,145km/h,ボール,田中 将大,荻野 貴司,0-0,
3,ストレート,146km/h,ボール,田中 将大,荻野 貴司,0-0,
4,ストレート,145km/h,見逃し,田中 将大,荻野 貴司,0-0,
5,カットボール,-,左２  [フェンス直撃、ヘッドスライディング],田中 将大,荻野 貴司,0-0,
1,ストレート,-,投犠打  [セーフティバント、素手で捕球],田中 将大,髙部 瑛斗,0-0,●
1,ストレート,-,中安  [内野前進],田中 将大,中村 奨吾,0-1,●
1,ストレート,146km/h,ボール,田中 将大,安田 尚憲,0-1,●●
2,スライダー,131km/h,見逃し,田中 将大,安田 尚憲,0-1,●●
3,ストレート,148km/h,ボール,田中 将大,安田 尚憲,0-1,●●
4,スプリット,139km/h,空振り,田中 将大,安田 尚憲,0-1,●●
5,スプリット,141km/h,ファウル  [ランエンドヒット],田中 将大,安田 尚憲,0-1,●●
6,ストレート,150km/h,ボール  [リプレー検証後判定覆る],田中 将大,安田 尚憲,0-1,●●
1,ストレート,146km/h,ボール,田中 将大,安田 尚憲,0-1,●●
2,スライダー,131km/h,見逃し,田中 将大,安田 尚憲,0-1,●●
3,ストレート,148km/h,ボール,田中 将大,安田 尚憲,0-1,●●
4,スプリット,139km/h,空振り,田中 将大,安田 尚憲,0-1,●●
5,スプリット,141km/h,ファウル  [ランエンドヒット],田中 将大,安田 尚憲,0-1,●●
6,ストレート,150km/h,ボール  [リプレー検証後判定覆る],田中 将大,安田 尚憲,0-1,●●
7,ストレート,149km/h,ファウル,田中 将大,安田 尚憲,0-1,●●
8,スプリット,142km/h,四球  [ワンバウンド],田中 将大,安田 尚憲,0-1,●●
1,スライダー,134km/h,空振り,田中 将大,レアード,0-1,●●●
2,ストレート,147km/h,ボール,田中 将大,レアード,0-1,●●●
3,ストレート,149km/h,見逃し,田中 将大,レアード,0-1,●●●
4,スプリット,142km/h,ボール  [ワンバウンド],田中 将大,レアード,0-1,●●●
5,ストレート,149km/h,ボール,田中 将大,レアード,0-1,●●●
6,スライダー,135km/h,空三振,田中 将大,レアード,0-1,●●●
1,ストレート,-,右安,佐々木 朗希,銀次,0-1,
1,ストレート,155km/h,ボール,佐々木 朗希,鈴木 大地,0-1,
2,ストレート,155km/h,ファウル,佐々木 朗希,鈴木 大地,0-1,
3,フォーク,143km/h,ボール,佐々木 朗希,鈴木 大地,0-1,
4,ストレート,157km/h,ボール,佐々木 朗希,鈴木 大地,0-1,
5,ストレート,157km/h,四球,佐々木 朗希,鈴木 大地,0-1,
1,ストレート,-,ファウル  [バントファウル],佐々木 朗希,茂木 栄五郎,0-1,●
2,スライダー,142km/h,ボール  [バント構え],佐々木 朗希,茂木 栄五郎,0-1,●
3,ストレート,-,一ゴロ  [バント失敗],佐々木 朗希,茂木 栄五郎,0-1,●
1,フォーク,142km/h,空振り,佐々木 朗希,辰己 涼介,0-1,●●
2,フォーク,144km/h,空振り  [ワンバウンド],佐々木 朗希,辰己 涼介,0-1,●●
3,フォーク,145km/h,ファウル,佐々木 朗希,辰己 涼介,0-1,●●
4,ストレート,159km/h,ファウル,佐々木 朗希,辰己 涼介,0-1,●●
5,フォーク,-,一ゴロ  [引っかけ],佐々木 朗希,辰己 涼介,0-1,●●
1,ストレート,160km/h,ファウル,佐々木 朗希,炭谷 銀仁朗,0-1,●●●
2,ストレート,160km/h,ファウル,佐々木 朗希,炭谷 銀仁朗,0-1,●●●
3,ストレート,162km/h,空三振  [振り遅れ],佐々木 朗希,炭谷 銀仁朗,0-1,●●●
1,ストレート,146km/h,見逃し,田中 将大,佐藤 都志也,0-1,●
2,ストレート,147km/h,見逃し,田中 将大,佐藤 都志也,0-1,●
3,ストレート,147km/h,ボール,田中 将大,佐藤 都志也,0-1,●
4,スライダー,134km/h,ファウル,田中 将大,佐藤 都志也,0-1,●
5,チェンジアップ,134km/h,遊飛,田中 将大,佐藤 都志也,0-1,●
1,チェンジアップ,131km/h,見逃し,田中 将大,マーティン,0-1,●●
2,ストレート,148km/h,ファウル,田中 将大,マーティン,0-1,●●
3,スライダー,136km/h,ボール  [ワンバウンド],田中 将大,マーティン,0-1,●●
4,ストレート,149km/h,ボール,田中 将大,マーティン,0-1,●●
5,スプリット,-,一ゴロ  [痛烈な当たり],田中 将大,マーティン,0-1,●●
1,ストレート,145km/h,見逃し,田中 将大,小川 龍成,0-1,●●●
2,ストレート,145km/h,空振り,田中 将大,小川 龍成,0-1,●●●
3,スプリット,139km/h,ファウル,田中 将大,小川 龍成,0-1,●●●
4,チェンジアップ,129km/h,ボール  [ワンバウンド],田中 将大,小川 龍成,0-1,●●●
5,カットボール,145km/h,ボール,田中 将大,小川 龍成,0-1,●●●
6,スライダー,135km/h,ボール  [ワンバウンド],田中 将大,小川 龍成,0-1,●●●
7,ストレート,-,中飛  [野手の正面をつく],田中 将大,小川 龍成,0-1,●●●
1,ストレート,155km/h,ファウル,佐々木 朗希,西川 遥輝,0-1,●
2,カーブ,124km/h,見逃し,佐々木 朗希,西川 遥輝,0-1,●
3,ストレート,160km/h,見三振,佐々木 朗希,西川 遥輝,0-1,●
1,フォーク,142km/h,見逃し,佐々木 朗希,小深田 大翔,0-1,●●
2,カーブ,125km/h,ファウル,佐々木 朗希,小深田 大翔,0-1,●●
3,ストレート,161km/h,ボール,佐々木 朗希,小深田 大翔,0-1,●●
4,フォーク,-,見三振,佐々木 朗希,小深田 大翔,0-1,●●
1,カーブ,127km/h,見逃し,佐々木 朗希,浅村 栄斗,0-1,●●●
2,スライダー,144km/h,空振り,佐々木 朗希,浅村 栄斗,0-1,●●●
3,ストレート,162km/h,見三振  [全く反応できず],佐々木 朗希,浅村 栄斗,0-1,●●●
1,スライダー,131km/h,見逃し,田中 将大,松川 虎生,0-1,●
2,ストレート,147km/h,投ゴロ,田中 将大,松川 虎生,0-1,●
1,ツーシーム,144km/h,ボール,田中 将大,荻野 貴司,0-1,●●
2,スライダー,129km/h,見逃し,田中 将大,荻野 貴司,0-1,●●
3,カーブ,118km/h,見逃し,田中 将大,荻野 貴司,0-1,●●
4,ストレート,-,遊ゴロ,田中 将大,荻野 貴司,0-1,●●
1,ストレート,147km/h,見逃し,田中 将大,髙部 瑛斗,0-1,●●●
2,カーブ,-,二ゴロ,田中 将大,髙部 瑛斗,0-1,●●●
1,ストレート,158km/h,ボール,佐々木 朗希,島内 宏明,0-1,●
2,ストレート,158km/h,空振り,佐々木 朗希,島内 宏明,0-1,●
3,フォーク,143km/h,見逃し,佐々木 朗希,島内 宏明,0-1,●
4,フォーク,147km/h,空三振  [ワンバウンド],佐々木 朗希,島内 宏明,0-1,●
1,カーブ,126km/h,ファウル,佐々木 朗希,銀次,0-1,●●
2,ストレート,159km/h,ボール,佐々木 朗希,銀次,0-1,●●
3,フォーク,144km/h,ボール,佐々木 朗希,銀次,0-1,●●
4,ストレート,159km/h,ファウル,佐々木 朗希,銀次,0-1,●●
5,ストレート,162km/h,ボール,佐々木 朗希,銀次,0-1,●●
6,フォーク,142km/h,空三振,佐々木 朗希,銀次,0-1,●●
1,フォーク,143km/h,ボール,佐々木 朗希,鈴木 大地,0-1,●●
2,ストレート,158km/h,ボール,佐々木 朗希,鈴木 大地,0-1,●●
3,ストレート,-,ファウル,佐々木 朗希,鈴木 大地,0-1,●●
4,ストレート,157km/h,ファウル,佐々木 朗希,鈴木 大地,0-1,●●
5,スライダー,129km/h,ボール,佐々木 朗希,鈴木 大地,0-1,●●
6,フォーク,142km/h,四球,佐々木 朗希,鈴木 大地,0-1,●●
1,ストレート,157km/h,ボール,佐々木 朗希,茂木 栄五郎,0-1,●●
2,ストレート,-,右安,佐々木 朗希,茂木 栄五郎,0-1,●●
1,フォーク,141km/h,ボール,佐々木 朗希,辰己 涼介,0-1,●●●
2,ストレート,155km/h,ボール,佐々木 朗希,辰己 涼介,0-1,●●●
3,ストレート,157km/h,ボール,佐々木 朗希,辰己 涼介,0-1,●●●
4,ストレート,154km/h,右飛,佐々木 朗希,辰己 涼介,0-1,●●●
1,スライダー,130km/h,見逃し,田中 将大,中村 奨吾,0-1,
2,スライダー,133km/h,ボール,田中 将大,中村 奨吾,0-1,
3,スライダー,131km/h,見逃し,田中 将大,中村 奨吾,0-1,
4,スプリット,-,左２  [ライン際],田中 将大,中村 奨吾,0-1,
1,スライダー,131km/h,ボール,田中 将大,安田 尚憲,0-1,●
2,ストレート,148km/h,見逃し,田中 将大,安田 尚憲,0-1,●
3,ストレート,-,投ゴロ  [詰り、走者動けず],田中 将大,安田 尚憲,0-1,●
1,ストレート,147km/h,見逃し,田中 将大,レアード,0-1,●●
2,カーブ,117km/h,空振り,田中 将大,レアード,0-1,●●
3,ストレート,148km/h,ボール  [高めのつり球を要求],田中 将大,レアード,0-1,●●
4,ストレート,143km/h,ボール,田中 将大,レアード,0-1,●●
5,スライダー,135km/h,ボール  [ワンバウンド],田中 将大,レアード,0-1,●●
6,ストレート,149km/h,ファウル,田中 将大,レアード,0-1,●●
7,ストレート,151km/h,見三振,田中 将大,レアード,0-1,●●
1,カーブ,120km/h,ボール,田中 将大,佐藤 都志也,0-2,●●
2,チェンジアップ,-,左安  [バットの先、ポテンヒット],田中 将大,佐藤 都志也,0-2,●●
1,ストレート,149km/h,ボール,田中 将大,マーティン,0-2,●●●
2,ストレート,147km/h,ボール  [ワンバウンド],田中 将大,マーティン,0-2,●●●
3,スライダー,133km/h,見逃し,田中 将大,マーティン,0-2,●●●
4,チェンジアップ,134km/h,空振り,田中 将大,マーティン,0-2,●●●
5,チェンジアップ,134km/h,空三振,田中 将大,マーティン,0-2,●●●
1,カットボール,140km/h,見逃し,小沼 健太,炭谷 銀仁朗,0-2,
2,ストレート,-,ファウル,小沼 健太,炭谷 銀仁朗,0-2,
3,ストレート,148km/h,ボール,小沼 健太,炭谷 銀仁朗,0-2,
4,カットボール,140km/h,ファウル,小沼 健太,炭谷 銀仁朗,0-2,
5,カットボール,140km/h,ボール,小沼 健太,炭谷 銀仁朗,0-2,
6,ストレート,-,左安,小沼 健太,炭谷 銀仁朗,0-2,
1,ストレート,146km/h,見逃し,小沼 健太,西川 遥輝,0-2,●
2,カーブ,116km/h,ボール,小沼 健太,西川 遥輝,0-2,●
3,ストレート,147km/h,空振り,小沼 健太,西川 遥輝,0-2,●
4,フォーク,-,ファウル,小沼 健太,西川 遥輝,0-2,●
5,フォーク,134km/h,空三振,小沼 健太,西川 遥輝,0-2,●
1,カーブ,117km/h,見逃し,小沼 健太,小深田 大翔,0-2,●
2,ストレート,147km/h,ボール,小沼 健太,小深田 大翔,0-2,●
3,フォーク,133km/h,ボール,小沼 健太,小深田 大翔,0-2,●
4,カーブ,117km/h,ボール  [ワンバウンド],小沼 健太,小深田 大翔,0-2,●
5,カットボール,141km/h,空振り,小沼 健太,小深田 大翔,0-2,●
6,カットボール,143km/h,ファウル  [ランエンドヒット、自打球],小沼 健太,小深田 大翔,0-2,●
7,カットボール,140km/h,四球  [ランエンドヒット],小沼 健太,小深田 大翔,0-2,●
1,カットボール,142km/h,ボール,小沼 健太,浅村 栄斗,0-2,●●
2,スライダー,132km/h,見逃し,小沼 健太,浅村 栄斗,0-2,●●
3,ストレート,148km/h,右飛,小沼 健太,浅村 栄斗,0-2,●●
1,カーブ,118km/h,ボール,小沼 健太,島内 宏明,3-2,●●
2,ストレート,-,右中本  [ガッツポーズ、悔しがる],小沼 健太,島内 宏明,3-2,●●
1,ストレート,148km/h,ファウル,小沼 健太,銀次,3-2,●●
2,フォーク,135km/h,ボール,小沼 健太,銀次,3-2,●●
3,カットボール,142km/h,ボール,小沼 健太,銀次,3-2,●●
4,ストレート,-,中安,小沼 健太,銀次,3-2,●●
1,カーブ,117km/h,ボール,小沼 健太,鈴木 大地,3-2,●●●
2,ストレート,146km/h,見逃し,小沼 健太,鈴木 大地,3-2,●●●
3,フォーク,-,遊ゴロ  [バットの先],小沼 健太,鈴木 大地,3-2,●●●
1,チェンジアップ,129km/h,見逃し,田中 将大,小川 龍成,3-2,●
2,ストレート,146km/h,ボール,田中 将大,小川 龍成,3-2,●
3,ストレート,-,中飛  [好プレイ],田中 将大,小川 龍成,3-2,●
1,ストレート,145km/h,ボール,田中 将大,松川 虎生,3-2,●●
2,スライダー,132km/h,ボール,田中 将大,松川 虎生,3-2,●●
3,ストレート,146km/h,見逃し,田中 将大,松川 虎生,3-2,●●
4,スプリット,135km/h,空振り,田中 将大,松川 虎生,3-2,●●
5,スライダー,-,遊ゴロ  [打球処理もたつく],田中 将大,松川 虎生,3-2,●●
1,ストレート,149km/h,ボール,田中 将大,荻野 貴司,3-2,●●
2,チェンジアップ,132km/h,見逃し,田中 将大,荻野 貴司,3-2,●●
3,ストレート,147km/h,死球,田中 将大,荻野 貴司,3-2,●●
1,ストレート,146km/h,ボール,田中 将大,髙部 瑛斗,3-2,●●●
2,ストレート,-,投ゴロ  [投手直撃],田中 将大,髙部 瑛斗,3-2,●●●
1,カーブ,124km/h,ボール,小野 郁,茂木 栄五郎,3-2,
2,ストレート,152km/h,見逃し,小野 郁,茂木 栄五郎,3-2,
3,スライダー,142km/h,ファウル,小野 郁,茂木 栄五郎,3-2,
4,ストレート,154km/h,ファウル,小野 郁,茂木 栄五郎,3-2,
